id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label
2679,6 (> 15K),renault,2015,2850,131,mpv,zwart,diesel,Handgeschakeld,5,4,1598,0,10.3,195,5,18,Euro5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2680,3 (2K-5K),fiat,2010,67725,70,mpv,zwart,benzine,Handgeschakeld,4,4,1242,835,99.9,0,4,14,Euro5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2681,2 (1K-2K),suzuki,2004,323408,69,hatchback,grijs,diesel,Handgeschakeld,5,4,1248,995,15,155,5,37,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,3 (2K-5K),mercedes-benz,1997,40136,0,0,grijs,benzine,Handgeschakeld,0,0,0,1250,0,0,5,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1
2683,3 (2K-5K),saab,2006,239475,150,stationwagon,grijs,benzine,Handgeschakeld,5,4,1985,1520,10.2,210,5,122,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,3 (2K-5K),volkswagen,2000,237456,105,hatchback,paars,benzine,Handgeschakeld,3,4,1595,1064,11,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2685,4 (5K-10K),peugeot,2009,123773,120,hatchback,grijs,benzine,Automaat,5,4,1598,1179,11.4,195,5,63,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,4 (5K-10K),nissan,2002,159000,140,0,grijs,benzine,Handgeschakeld,0,4,1998,1390,11.3,177,5,125,Euro3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2687,3 (2K-5K),volvo,2001,281474,200,stationwagon,groen,benzine,Handgeschakeld,5,5,2435,1630,8.6,210,5,153,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,6 (> 15K),volvo,2013,132452,165,0,blauw,diesel,Automaat,0,5,1984,1626,10,200,5,58,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2689,1 (< 1K),opel,1999,214254,101,stationwagon,grijs,benzine,Handgeschakeld,4,4,1598,1275,13.5,176,7,104,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,3 (2K-5K),renault,2006,179168,112,hatchback,beige,benzine,Handgeschakeld,5,4,1598,1125,10.2,190,5,61,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,1 (< 1K),audi,2004,4500142,131,stationwagon,blauw,diesel,Handgeschakeld,4,4,1896,1435,10.2,206,5,58,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,3 (2K-5K),audi,2001,188191,102,hatchback,grijs,benzine,Handgeschakeld,3,4,1595,1065,10.9,189,5,72,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,4 (5K-10K),opel,2010,21003,86,mpv,blauw,benzine,Handgeschakeld,5,4,1229,0,0,172,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2695,1 (< 1K),opel,2001,250029,125,hatchback,grijs,benzine,Handgeschakeld,3,4,1796,1115,9.5,205,5,91,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,5 (10K-15K),mini,2011,80563,98,stationwagon,wit,benzine,Handgeschakeld,5,4,1598,1115,11,185,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2697,5 (10K-15K),bmw,2013,183085,163,sedan,grijs,diesel,Automaat,4,4,1995,1405,7.9,225,5,13,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,4 (5K-10K),mini,2007,126000,120,hatchback,rood,benzine,Handgeschakeld,3,4,1598,1065,9.1,203,4,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,4 (5K-10K),volkswagen,2008,54247,102,hatchback,beige,benzine,Handgeschakeld,5,4,1600,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2701,6 (> 15K),bmw,2009,218382,286,stationwagon,zwart,diesel,Automaat,4,6,2993,2085,6.9,236,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2702,4 (5K-10K),ssangyong,2006,252777,165,0,zwart,diesel,Automaat,0,5,2696,1975,13.4,170,5,151,Euro3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2703,1 (< 1K),renault,2000,177060,75,stationwagon,grijs,benzine,Handgeschakeld,5,4,1390,1100,14.3,168,5,72,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,1 (< 1K),renault,2000,208000,59,hatchback,blauw,benzine,Handgeschakeld,5,4,1149,875,99.9,0,5,50,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2707,1 (< 1K),mercedes-benz,2007,379934,170,stationwagon,zwart,diesel,Automaat,4,4,2149,1710,9.1,218,5,98,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,6 (> 15K),mercedes-benz,2001,41412,354,sedan,zilver,benzine,Automaat,4,6,3199,1535,5,250,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2710,4 (5K-10K),smart,2015,20800,61,0,wit,benzine,Semi-automaat,0,0,999,0,0,0,2,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1
2711,3 (2K-5K),peugeot,2011,167022,68,hatchback,grijs,benzine,Handgeschakeld,5,3,998,780,13.7,157,4,7,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,4 (5K-10K),mercedes-benz,2006,264899,224,coupe,zwart,diesel,Automaat,2,6,2987,1580,7,250,5,97,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,2 (1K-2K),peugeot,2002,235410,109,hatchback,zwart,benzine,Handgeschakeld,2,4,1587,988,9.5,196,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2714,6 (> 15K),audi,2012,164900,313,stationwagon,zwart,diesel,Automaat,5,6,2967,1830,5,250,5,73,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,1 (< 1K),peugeot,1998,153794,60,hatchback,groen,benzine,Handgeschakeld,4,0,1124,885,15.4,158,5,58,Euro2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2717,3 (2K-5K),audi,1999,267084,180,coupe,grijs,benzine,Handgeschakeld,3,4,1781,1215,7.4,228,4,98,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,2 (1K-2K),renault,2003,194408,107,mpv,grijs,benzine,Handgeschakeld,5,4,1598,1225,11.2,185,5,82,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,3 (2K-5K),suzuki,2007,177597,80,hatchback,grijs,benzine,Handgeschakeld,5,4,1229,955,13.2,161,5,48,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,5 (10K-15K),volkswagen,2013,58397,85,hatchback,zwart,benzine,Handgeschakeld,5,4,1197,1229,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2723,4 (5K-10K),volkswagen,2013,147405,75,hatchback,grijs,diesel,Handgeschakeld,5,3,1199,1050,13.9,173,5,255,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,4 (5K-10K),volkswagen,2014,74009,60,hatchback,zwart,benzine,Handgeschakeld,5,3,999,840,14.4,161,4,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,1 (< 1K),peugeot,1999,190950,110,stationwagon,grijs,benzine,Handgeschakeld,4,4,1761,0,0,189,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2727,6 (> 15K),ferrari,1999,50000,0,0,rood,benzine,Handgeschakeld,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1
2728,2 (1K-2K),citroen,2000,233803,75,mpv,grijs,benzine,Handgeschakeld,4,4,1360,1100,17.5,150,5,82,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,3 (2K-5K),mercedes-benz,2000,173174,174,0,zwart,benzine,Automaat,5,6,2792,2031,12.7,184,7,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2731,3 (2K-5K),ford,2010,68965,69,hatchback,grijs,benzine,Handgeschakeld,3,4,1242,840,13.1,159,4,23,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,3 (2K-5K),toyota,2004,94798,67,hatchback,grijs,benzine,Handgeschakeld,5,4,998,865,14,155,5,38,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,4 (5K-10K),hyundai,2006,136894,189,terreinwagen,zwart,benzine,Handgeschakeld,5,6,2656,1645,10,190,5,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2734,1 (< 1K),volkswagen,1998,318001,68,hatchback,zwart,diesel,Handgeschakeld,3,4,1896,0,0,160,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2735,3 (2K-5K),peugeot,2007,211402,120,hatchback,oranje,lpg g3,Handgeschakeld,5,4,1598,1212,9.6,200,5,49,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,4 (5K-10K),volkswagen,2011,179480,75,hatchback,blauw,diesel,Handgeschakeld,5,3,1199,1050,13.9,173,5,256,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,2 (1K-2K),mazda,1996,151189,107,coupe,rood,benzine,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
2739,3 (2K-5K),volkswagen,2006,184960,80,hatchback,zilver,diesel,Handgeschakeld,3,3,1422,1064,12.8,174,5,26,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,4 (5K-10K),bmw,2000,197824,170,cabriolet,grijs,benzine,Automaat,2,6,2494,1555,9.9,219,4,157,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,1 (< 1K),peugeot,2000,292840,69,hatchback,grijs,diesel,Handgeschakeld,3,4,1868,984,17.2,161,5,48,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,6 (> 15K),mercedes-benz,2014,133290,585,coupe,zwart,benzine,Automaat,2,8,5461,1970,4,250,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2744,4 (5K-10K),fiat,2011,108926,70,hatchback,grijs,benzine,Handgeschakeld,3,4,1242,840,99.9,160,4,14,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,1 (< 1K),daihatsu,2001,189831,56,hatchback,rood,benzine,Handgeschakeld,2,3,989,695,99.9,140,4,28,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,4 (5K-10K),audi,2008,304234,185,stationwagon,wit,diesel,Automaat,4,4,1968,1530,8,200,5,63,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,4 (5K-10K),bmw,2012,198329,136,stationwagon,zwart,diesel,Handgeschakeld,5,4,1995,1450,9.8,210,5,23,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,1 (< 1K),volkswagen,1998,270901,125,hatchback,zwart,benzine,Handgeschakeld,5,4,1781,1206,9.9,201,0,94,Euro2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2755,2 (1K-2K),mazda,2004,208151,122,sedan,blauw,diesel,Handgeschakeld,4,4,1998,1385,11,198,5,76,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,6 (> 15K),porsche,2014,72774,252,hatchback,zwart,diesel,Automaat,5,6,2967,1855,7,244,5,70,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,3 (2K-5K),renault,2008,143957,58,hatchback,zwart,benzine,Handgeschakeld,3,4,1149,900,15,154,4,34,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,3 (2K-5K),citroen,1996,302898,200,hatchback,groen,benzine,Handgeschakeld,5,6,2975,1533,8,235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2760,4 (5K-10K),chevrolet,2012,89809,65,hatchback,grijs,lpg,Handgeschakeld,5,4,995,929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2761,3 (2K-5K),chrysler,2004,80740,224,stationwagon,grijs,benzine,Handgeschakeld,4,4,2429,0,75,0,5,139,Euro3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2764,4 (5K-10K),saab,2005,311030,210,cabriolet,zwart,benzine,Automaat,2,4,1998,1595,9.5,225,4,139,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,6 (> 15K),mercedes-benz,2013,148509,109,hatchback,grijs,diesel,Handgeschakeld,5,4,1461,1295,11,190,5,265,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,3 (2K-5K),peugeot,2006,273407,90,stationwagon,grijs,diesel,Handgeschakeld,5,4,1560,1259,12.8,174,5,35,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,3 (2K-5K),hyundai,2003,163152,105,hatchback,blauw,benzine,Handgeschakeld,5,4,1599,984,9.6,176,5,60,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,2 (1K-2K),volkswagen,2004,182000,64,hatchback,rood,benzine,Handgeschakeld,3,3,1198,983,15,162,5,46,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,3 (2K-5K),citroen,2014,99549,68,hatchback,wit,benzine,Handgeschakeld,3,3,998,0,13.7,157,4,266,Euro5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2772,5 (10K-15K),renault,2003,27054,241,mpv,beige,benzine,Automaat,4,6,3498,1790,0,0,7,198,Euro3,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2773,4 (5K-10K),mini,2003,168913,163,hatchback,blauw,benzine,Handgeschakeld,3,4,1598,1115,7.4,218,4,106,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,3 (2K-5K),audi,2003,323172,180,stationwagon,grijs,diesel,Automaat,5,6,2496,1730,91,0,5,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2776,3 (2K-5K),opel,2002,122321,75,hatchback,grijs,benzine,Handgeschakeld,5,4,1199,955,13.5,155,5,60,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,1 (< 1K),fiat,2001,131000,54,hatchback,oranje,benzine,Handgeschakeld,3,4,1108,710,14.5,150,5,47,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,1 (< 1K),peugeot,2000,269636,74,hatchback,grijs,benzine,Handgeschakeld,3,4,1360,925,0,0,0,66,Euro2,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2780,6 (> 15K),volkswagen,2015,26648,106,stationwagon,zwart,benzine,Handgeschakeld,5,4,1198,1197,10.7,193,5,21,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,4 (5K-10K),renault,2012,102753,75,hatchback,blauw,benzine,Handgeschakeld,3,4,1149,839,12,170,4,9,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,4 (5K-10K),renault,2010,198702,140,stationwagon,zwart,benzine,Automaat,5,4,1997,1310,10.6,195,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2784,3 (2K-5K),volvo,2003,321568,170,sedan,blauw,benzine,Handgeschakeld,4,5,2435,1442,8.7,210,5,116,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,4 (5K-10K),toyota,2010,77787,68,hatchback,rood,benzine,Handgeschakeld,4,3,998,0,0,157,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2786,2 (1K-2K),opel,2003,167139,75,hatchback,grijs,benzine,Handgeschakeld,3,4,1199,910,13,170,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,4 (5K-10K),volkswagen,2006,407943,140,mpv,grijs,diesel,Handgeschakeld,5,4,1968,1533,10,200,5,66,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,5 (10K-15K),renault,2009,157882,238,coupe,blauw,benzine,Automaat,3,6,3498,1497,0,0,4,141,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2789,3 (2K-5K),mitsubishi,2005,196919,136,terreinwagen,beige,benzine,Handgeschakeld,5,4,1997,1410,10.7,192,5,119,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,4 (5K-10K),renault,2008,96924,111,hatchback,grijs,benzine,Handgeschakeld,5,4,1598,1190,11,190,5,67,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,3 (2K-5K),seat,2007,232373,102,hatchback,grijs,benzine,Handgeschakeld,5,4,1595,1180,11.7,184,5,84,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,3 (2K-5K),opel,2004,147722,101,mpv,rood,benzine,Handgeschakeld,5,4,1598,1275,13.3,178,5,79,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,4 (5K-10K),volkswagen,2008,147728,116,hatchback,grijs,benzine,Handgeschakeld,5,4,1598,1159,10.8,192,5,65,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,3 (2K-5K),mitsubishi,2004,174413,165,mpv,0,benzine,Automaat,5,4,2378,1610,11.7,190,6,140,Euro4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2795,1 (< 1K),audi,2001,238822,102,hatchback,grijs,benzine,Handgeschakeld,4,4,1595,1065,99.9,0,5,72,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2796,2 (1K-2K),opel,2004,190489,75,hatchback,geel,benzine,Handgeschakeld,2,4,1199,910,99.9,0,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2797,4 (5K-10K),mini,2009,106726,120,hatchback,grijs,benzine,Handgeschakeld,3,4,1598,0,9.1,203,4,33,Euro4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2798,3 (2K-5K),ford,2005,174947,116,stationwagon,blauw,benzine,Handgeschakeld,5,4,1596,1179,11,190,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2799,1 (< 1K),volkswagen,1996,215630,90,sedan,paars,benzine,Handgeschakeld,4,4,1781,1071,12.5,180,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2800,3 (2K-5K),peugeot,2010,170863,0,sedan,groen,diesel,Handgeschakeld,5,0,0,1330,0,0,5,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
2801,3 (2K-5K),peugeot,2003,206215,75,hatchback,grijs,benzine,Handgeschakeld,5,4,1360,1134,14,167,5,63,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,6 (> 15K),rolls-royce,1998,5459,326,sedan,paars,benzine,Automaat,4,1,6750,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2804,1 (< 1K),renault,2001,225178,107,hatchback,blauw,benzine,Handgeschakeld,5,4,1598,1060,9.8,195,5,69,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,4 (5K-10K),hyundai,2009,62400,97,sedan,blauw,benzine,Handgeschakeld,4,4,1399,1033,12,177,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,3 (2K-5K),peugeot,2008,96471,68,hatchback,grijs,benzine,Handgeschakeld,3,0,998,0,13.7,157,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2808,3 (2K-5K),citroen,2006,88585,73,hatchback,rood,benzine,Handgeschakeld,3,4,1360,965,12,169,4,47,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,6 (> 15K),audi,2011,148714,241,0,grijs,diesel,Automaat,0,6,2967,2245,8,215,7,99,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2811,6 (> 15K),porsche,2000,155459,301,coupe,zwart,benzine,Automaat,2,6,3387,1395,6,275,4,204,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,4 (5K-10K),fiat,2012,207389,86,hatchback,grijs,diesel,Handgeschakeld,5,4,1248,1120,13,172,5,257,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,3 (2K-5K),opel,2007,121518,60,hatchback,blauw,benzine,Handgeschakeld,3,3,998,967,14.1,170,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2814,4 (5K-10K),jaguar,1998,120805,258,sedan,grijs,benzine,0,4,6,3996,1728,8,232,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2815,3 (2K-5K),mercedes-benz,2001,178091,82,stationwagon,grijs,benzine,Handgeschakeld,4,4,1397,1005,99.9,0,5,74,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2816,6 (> 15K),mercedes-benz,2013,35000,122,mpv,zwart,benzine,Handgeschakeld,5,4,1595,0,0,0,0,41,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2817,6 (> 15K),bmw,2014,58493,184,sedan,grijs,benzine,Automaat,4,4,1997,1590,8,233,5,48,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,4 (5K-10K),mercedes-benz,2008,223569,136,sedan,grijs,diesel,Automaat,4,4,2148,1475,10.1,213,5,81,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,2 (1K-2K),kia,2004,193298,127,stationwagon,blauw,benzine,Handgeschakeld,4,0,1793,1362,99.9,0,5,95,Euro4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2820,2 (1K-2K),fiat,2006,145809,54,hatchback,grijs,benzine,Handgeschakeld,5,4,1108,815,15,150,4,39,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,2 (1K-2K),citroen,2005,242112,142,stationwagon,zwart,benzine,Automaat,5,4,1997,1454,11.8,202,5,110,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,4 (5K-10K),kia,2015,42409,67,hatchback,zwart,benzine,Handgeschakeld,5,3,998,830,15,158,5,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,6 (> 15K),bentley,2007,41257,561,cabriolet,zwart,benzine,Automaat,2,1,5998,2515,5.1,314,4,236,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,3 (2K-5K),volkswagen,2007,241192,64,hatchback,zwart,lpg g3,Handgeschakeld,5,3,1198,1040,14.9,162,5,44,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,3 (2K-5K),mercedes-benz,2005,289763,109,stationwagon,grijs,diesel,Automaat,4,4,1992,1280,11.1,181,5,46,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,6 (> 15K),jaguar,2010,83491,275,sedan,grijs,diesel,Automaat,4,6,2993,1744,6,250,5,88,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,2 (1K-2K),citroen,2002,311070,116,mpv,groen,benzine,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
2832,4 (5K-10K),seat,2012,126869,125,mpv,zwart,benzine,Handgeschakeld,5,4,1390,1339,10.3,194,5,56,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,4 (5K-10K),citroen,2013,56652,82,hatchback,zwart,benzine,Handgeschakeld,4,3,1199,950,99.9,0,5,11,Euro5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2835,3 (2K-5K),ford,2006,168860,101,hatchback,grijs,benzine,Handgeschakeld,5,4,1596,1149,11.9,180,5,65,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,1 (< 1K),suzuki,2003,198969,63,hatchback,zwart,benzine,Handgeschakeld,5,0,0,0,0,0,0,23,Euro3,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2838,3 (2K-5K),peugeot,2011,113336,68,hatchback,grijs,benzine,Handgeschakeld,5,3,998,780,13.7,157,4,7,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,2 (1K-2K),ford,2004,113183,60,hatchback,zwart,benzine,Handgeschakeld,2,4,1299,862,15.4,155,4,44,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,4 (5K-10K),volvo,2008,262084,145,stationwagon,zwart,benzine,Handgeschakeld,5,4,1999,1478,11,200,5,110,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,2 (1K-2K),renault,2000,221506,108,mpv,blauw,benzine,Handgeschakeld,5,4,1598,1225,11.2,185,5,77,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,3 (2K-5K),suzuki,2011,81043,68,hatchback,wit,benzine,Handgeschakeld,4,3,996,830,14,155,4,7,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,6 (> 15K),mercedes-benz,2002,119456,306,cabriolet,beige,benzine,Automaat,2,8,4966,1655,6.3,250,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2845,3 (2K-5K),seat,2006,286209,105,stationwagon,grijs,diesel,Handgeschakeld,5,4,1896,1419,12.6,183,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,3 (2K-5K),mg,2003,354411,113,hatchback,groen,diesel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
2847,4 (5K-10K),opel,2011,214049,160,stationwagon,grijs,diesel,Handgeschakeld,5,4,1956,1633,10,215,5,38,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,4 (5K-10K),volkswagen,2009,78140,60,hatchback,grijs,benzine,Handgeschakeld,4,3,1198,967,16.1,157,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849,3 (2K-5K),opel,2006,111762,60,hatchback,paars,benzine,Handgeschakeld,4,3,998,905,16,156,5,31,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,4 (5K-10K),volkswagen,2011,199157,75,hatchback,blauw,diesel,Handgeschakeld,5,3,1199,1050,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2851,4 (5K-10K),toyota,2005,189321,129,mpv,grijs,benzine,Handgeschakeld,5,4,1794,1350,0,0,7,88,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2852,3 (2K-5K),opel,2004,214226,80,hatchback,grijs,diesel,Handgeschakeld,4,4,1686,0,0,168,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2853,3 (2K-5K),volkswagen,2007,309258,69,hatchback,grijs,diesel,Handgeschakeld,3,3,1422,1064,14.6,164,5,23,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,1 (< 1K),lancia,1996,165553,103,hatchback,grijs,benzine,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
2855,4 (5K-10K),volkswagen,2010,120354,86,hatchback,wit,benzine,Automaat,4,4,1390,1004,11.9,177,5,39,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,4 (5K-10K),fiat,2009,59947,69,hatchback,wit,benzine,Handgeschakeld,3,4,1242,0,14.8,160,4,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2858,3 (2K-5K),renault,2011,78121,75,hatchback,zwart,benzine,Handgeschakeld,3,4,1198,830,12,175,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2859,1 (< 1K),peugeot,2005,281104,136,stationwagon,grijs,diesel,Handgeschakeld,4,4,1997,1535,10.1,203,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
